variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,0,115,0.967,0.967,0.0,0.12031175503577365
ekf_random,0,116,0.949,0.949,0.0,0.12181847465426152
ekf_random,0,117,0.909,0.909,0.0,0.12507692163715683
ekf_random,0,118,0.835,0.835,0.0,0.13222165831512794
ekf_random,0,119,0.868,0.868,0.0,0.128995819090893
ekf_random,0,120,0.969,0.969,0.0,0.12212860502111604
ekf_random,0,121,0.885,0.885,0.0,0.12578084004894088
ekf_random,0,122,0.955,0.955,0.0,0.12176170943410837
ekf_random,0,123,0.951,0.951,0.0,0.11888628263932845
ekf_random,0,124,0.915,0.915,0.0,0.12247242005637671
ekf_random,0,125,0.943,0.943,0.0,0.12192861666348262
ekf_random,0,126,0.916,0.916,0.0,0.12351684946750373
ekf_random,0,127,0.956,0.956,0.0,0.12109309304453925
ekf_random,0,128,0.835,0.835,0.0,0.13222645353750825
ekf_random,0,129,0.95,0.95,0.0,0.12144771853953304
ekf_random,0,130,0.84,0.84,0.0,0.13176906981419895
ekf_random,0,131,0.911,0.911,0.0,0.12524138985406189
ekf_random,0,132,0.869,0.869,0.0,0.12822943779311638
ekf_random,0,133,0.958,0.958,0.0,0.12031772109475286
ekf_random,0,134,0.853,0.853,0.0,0.13155864302987375
ekf_random,0,135,0.841,0.841,0.0,0.131677671742061
ekf_random,0,136,0.854,0.854,0.0,0.1326439942018382
ekf_random,0,137,0.941,0.941,0.0,0.12027891946451648
ekf_random,0,138,0.944,0.944,0.0,0.11947369041852442
ekf_random,0,139,0.941,0.941,0.0,0.1194599078908781
ekf_random,0,140,0.942,0.942,0.0,0.11974261554892444
ekf_random,0,141,0.85,0.85,0.0,0.1302971693216454
ekf_random,0,142,0.848,0.848,0.0,0.1302445786054416
ekf_random,0,143,0.915,0.915,0.0,0.12372332415615683
ekf_random,0,144,0.884,0.884,0.0,0.1250203370152849
ekf_random,0,145,0.869,0.869,0.0,0.12939192262490173
ekf_random,0,146,0.859,0.859,0.0,0.13028779998225176
ekf_random,0,147,0.918,0.918,0.0,0.16855756311191752
ekf_random,0,148,0.853,0.853,0.0,0.13149205352933116
ekf_random,0,149,0.941,0.941,0.0,0.1194741835657977
ekf_random,0,150,0.934,0.934,0.0,0.12245788945900335
ekf_random,0,151,0.835,0.835,0.0,0.1322285181354715
ekf_random,0,152,0.914,0.914,0.0,0.123733119966002
ekf_random,0,153,0.94,0.94,0.0,0.12209058285840756
ekf_random,0,154,0.853,0.853,0.0,0.13300315246554748
ekf_random,0,155,0.851,0.851,0.0,0.1313236622146771
ekf_random,0,156,0.947,0.947,0.0,0.12011807503525113
ekf_random,0,157,0.892,0.892,0.0,0.12399573325760632
ekf_random,0,158,0.835,0.835,0.0,0.1322284970040362
ekf_random,0,159,0.94,0.94,0.0,0.1196933929645369
ekf_random,0,160,0.842,0.842,0.0,0.1318102657530382
ekf_random,0,161,0.835,0.835,0.0,0.13222849124819247
ekf_random,0,162,0.835,0.835,0.0,0.13222845300495303
ekf_random,0,163,0.874,0.874,0.0,0.1309427752452005
ekf_random,0,164,0.897,0.897,0.0,0.12359604935730845
ekf_random,0,165,0.901,0.901,0.0,0.12336417044936909
ekf_random,0,166,0.889,0.889,0.0,0.12473761340077266
ekf_random,0,167,0.835,0.835,0.0,0.1322025867003882
ekf_random,0,168,0.902,0.902,0.0,0.12328399721652018
ekf_random,0,169,0.835,0.835,0.0,0.13218877165278056
ekf_random,0,170,0.835,0.835,0.0,0.13221145915502508
ekf_random,0,171,0.912,0.912,0.0,0.12320822122238373
ekf_random,0,172,0.835,0.835,0.0,0.1322070207581004
ekf_random,0,173,0.835,0.835,0.0,0.1321954912973501
ekf_random,0,174,0.835,0.835,0.0,0.13221157705388994
ekf_random,0,175,0.86,0.86,0.0,0.12912786539225912
ekf_random,0,176,0.865,0.865,0.0,0.12962447254351706
ekf_random,0,177,0.891,0.891,0.0,0.12635226600577473
ekf_random,0,178,0.837,0.837,0.0,0.13177214164097323
ekf_random,0,179,0.846,0.846,0.0,0.13024511422428567
ekf_random,0,180,0.845,0.845,0.0,0.13019963958618566
ekf_random,0,181,0.847,0.847,0.0,0.12998818880983437
ekf_random,0,182,0.926,0.926,0.0,0.12106797503094228
